epoch,train_loss,train_acc,val_loss,val_acc,val_prec,val_rec,val_f1
0,0.1178100096685583,0.9451754385964912,0.12156402748287563,0.9557522123893806,0.9508305647840531,0.9550637156270958,0.9528577388402169
1,0.06726112962931251,0.9846491228070176,0.06894037507596854,0.9911504424778761,0.9930555555555556,0.9880952380952381,0.9904794001179543
2,0.044054787631129626,0.9824561403508771,0.09278270615210313,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
3,0.037267320881507325,0.9868421052631579,0.09763336394518633,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
4,0.034281754518459225,0.9868421052631579,0.08875475175626503,0.9911504424778761,0.9930555555555556,0.9880952380952381,0.9904794001179543
5,0.03505265997101408,0.9868421052631579,0.0638188168919881,0.9911504424778761,0.9930555555555556,0.9880952380952381,0.9904794001179543
6,0.030291744987475146,0.9912280701754386,0.06948603345094072,0.9911504424778761,0.9930555555555556,0.9880952380952381,0.9904794001179543
7,0.04505227466266586,0.9846491228070176,0.07678604278780816,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
8,0.045830772269061605,0.9868421052631579,0.06628862746598206,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
9,0.05174404325991,0.9846491228070176,0.07426364241160875,0.9823008849557522,0.9863013698630136,0.9761904761904762,0.9808604336043361
10,0.04825626705604238,0.9824561403508771,0.09687250668800501,0.9823008849557522,0.9863013698630136,0.9761904761904762,0.9808604336043361
11,0.07831449171124753,0.9802631578947368,0.08832125590998154,0.9823008849557522,0.9863013698630136,0.9761904761904762,0.9808604336043361
12,0.08445743270715748,0.9714912280701754,0.06534071595745494,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
13,0.047200418349353,0.9868421052631579,0.058831795441193616,0.9823008849557522,0.9863013698630136,0.9761904761904762,0.9808604336043361
14,0.043284235805036306,0.9846491228070176,0.04272417253159003,0.9911504424778761,0.9930555555555556,0.9880952380952381,0.9904794001179543
15,0.03873924288847937,0.9846491228070176,0.08155953530257874,0.9734513274336283,0.9696013289036545,0.9740107310529846,0.9717146433041302
16,0.03537095087958355,0.9890350877192983,0.0742024198894756,0.9911504424778761,0.9930555555555556,0.9880952380952381,0.9904794001179543
17,0.03267700628606876,0.993421052631579,0.08355313198434285,0.9823008849557522,0.9863013698630136,0.9761904761904762,0.9808604336043361
18,0.06841447057472397,0.9824561403508771,0.09531902933927709,0.9911504424778761,0.9930555555555556,0.9880952380952381,0.9904794001179543
19,0.03964111184818832,0.9912280701754386,0.14270770479183517,0.9646017699115044,0.9621059691482227,0.9621059691482227,0.9621059691482227
20,0.026705388401736675,0.993421052631579,0.12550241293417103,0.9823008849557522,0.9863013698630136,0.9761904761904762,0.9808604336043361
21,0.022124050875101265,0.9956140350877193,0.17839049298523377,0.9646017699115044,0.9621059691482227,0.9621059691482227,0.9621059691482227
22,0.018268912545503883,0.993421052631579,0.20059332196770094,0.9646017699115044,0.9621059691482227,0.9621059691482227,0.9621059691482227
23,0.021702545713882474,0.993421052631579,0.16607271899254594,0.9734513274336283,0.9739159891598916,0.9691482226693494,0.971438200353863
24,0.03560180531388381,0.9890350877192983,0.213865241520678,0.9734513274336283,0.9739159891598916,0.9691482226693494,0.971438200353863
25,0.017215351686372362,0.9956140350877193,0.06994543879989816,0.9734513274336283,0.9739159891598916,0.9691482226693494,0.971438200353863
26,0.022516897149022948,0.9912280701754386,0.10520786352242019,0.9734513274336283,0.9739159891598916,0.9691482226693494,0.971438200353863
27,0.029854378023391456,0.993421052631579,0.09657646809204685,0.9734513274336283,0.9739159891598916,0.9691482226693494,0.971438200353863
28,0.04891745118729606,0.9846491228070176,0.21875946538965133,0.9734513274336283,0.9739159891598916,0.9691482226693494,0.971438200353863
29,0.045218529957851895,0.9868421052631579,0.13431314440326908,0.9734513274336283,0.9696013289036545,0.9740107310529846,0.9717146433041302
