epoch,train_loss,train_acc,val_loss,val_acc,val_prec,val_rec,val_f1
0,0.37496491616987765,0.9122807017543859,0.3594852354363354,0.9026548672566371,0.8928104575163398,0.9030851777330651,0.8972132638716613
1,0.25687251976272085,0.9320175438596491,0.23897054747212107,0.9292035398230089,0.9242119382964453,0.9242119382964453,0.9242119382964453
2,0.19836003418840195,0.9451754385964912,0.1791397995306343,0.9646017699115044,0.9669520547945205,0.9572434607645876,0.9617208672086721
3,0.16398540673778908,0.9495614035087719,0.14457727713928947,0.9734513274336283,0.9797297297297297,0.9642857142857143,0.9711366538952746
4,0.141066990605474,0.9627192982456141,0.12252094768587068,0.9734513274336283,0.9797297297297297,0.9642857142857143,0.9711366538952746
5,0.12454228643096552,0.9714912280701754,0.10740025758819435,0.9734513274336283,0.9797297297297297,0.9642857142857143,0.9711366538952746
6,0.11230621945186763,0.9736842105263158,0.09690742478036336,0.9734513274336283,0.9797297297297297,0.9642857142857143,0.9711366538952746
7,0.10286594781918137,0.9714912280701754,0.08964766600746993,0.9734513274336283,0.9797297297297297,0.9642857142857143,0.9711366538952746
8,0.09494682773699926,0.9736842105263158,0.08352117154213656,0.9823008849557522,0.9863013698630136,0.9761904761904762,0.9808604336043361
9,0.08936914218725123,0.9736842105263158,0.0787260693650848,0.9823008849557522,0.9863013698630136,0.9761904761904762,0.9808604336043361
10,0.084356932543151,0.9736842105263158,0.0761718449715463,0.9823008849557522,0.9863013698630136,0.9761904761904762,0.9808604336043361
11,0.08032354368450469,0.9736842105263158,0.07375802642731094,0.9734513274336283,0.9739159891598916,0.9691482226693494,0.971438200353863
12,0.07705532046083281,0.9758771929824561,0.07089378498673504,0.9734513274336283,0.9739159891598916,0.9691482226693494,0.971438200353863
13,0.07414664359972124,0.9736842105263158,0.06930403066735387,0.9734513274336283,0.9739159891598916,0.9691482226693494,0.971438200353863
14,0.07175254721361422,0.9758771929824561,0.06650907932984476,0.9734513274336283,0.9739159891598916,0.9691482226693494,0.971438200353863
15,0.06934119103846778,0.9758771929824561,0.06471822143073144,0.9734513274336283,0.9739159891598916,0.9691482226693494,0.971438200353863
16,0.06692278238765041,0.9758771929824561,0.06482505592998833,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
17,0.06494286023744629,0.9780701754385965,0.06353463747325333,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
