epoch,train_loss,train_acc,val_loss,val_acc,val_prec,val_rec,val_f1
0,0.11553728658204875,0.9627192982456141,0.10148074473359565,0.9469026548672567,0.9431589537223339,0.9431589537223339,0.9431589537223339
1,0.0749527133638002,0.9824561403508771,0.06983081571467593,0.9734513274336283,0.9739159891598916,0.9691482226693494,0.971438200353863
2,0.06269106410535566,0.9868421052631579,0.08033453216155509,0.9734513274336283,0.9696013289036545,0.9740107310529846,0.9717146433041302
3,0.05448246756058925,0.9846491228070176,0.07334342231042278,0.9734513274336283,0.9696013289036545,0.9740107310529846,0.9717146433041302
4,0.04815288841736172,0.9868421052631579,0.0692442298854392,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
5,0.04521289589633547,0.9846491228070176,0.07918504190365784,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
6,0.038985052826497835,0.9890350877192983,0.0711910669041062,0.9911504424778761,0.9930555555555556,0.9880952380952381,0.9904794001179543
7,0.03189566056975147,0.9912280701754386,0.07474947868776856,0.9911504424778761,0.9930555555555556,0.9880952380952381,0.9904794001179543
8,0.02681433214373093,0.993421052631579,0.07239684385562221,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
9,0.022801925223456185,0.9956140350877193,0.08894447935742494,0.9911504424778761,0.9930555555555556,0.9880952380952381,0.9904794001179543
10,0.017020734860684818,0.9956140350877193,0.08859358952800107,0.9911504424778761,0.9930555555555556,0.9880952380952381,0.9904794001179543
11,0.02023319453207277,0.993421052631579,0.08358297022031046,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
12,0.014436304182812072,0.9956140350877193,0.08643047885430709,0.9911504424778761,0.9930555555555556,0.9880952380952381,0.9904794001179543
13,0.014707323128144758,0.9912280701754386,0.0768757410374026,0.9911504424778761,0.9930555555555556,0.9880952380952381,0.9904794001179543
14,0.011413544359255165,0.9956140350877193,0.08283124398990739,0.9911504424778761,0.9930555555555556,0.9880952380952381,0.9904794001179543
15,0.008158475003107178,0.9978070175438597,0.089152278459448,0.9734513274336283,0.9696013289036545,0.9740107310529846,0.9717146433041302
16,0.0055293649305380955,1.0,0.09610421470681454,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
17,0.004745826946503865,1.0,0.09867938520102375,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
18,0.0035122419172579555,1.0,0.09685321834759633,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
19,0.0028907201042824107,1.0,0.10215462947804128,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
