epoch,train_loss,train_acc,val_loss,val_acc,val_prec,val_rec,val_f1
0,0.5533451343634814,0.8245614035087719,0.5651579627031218,0.8230088495575221,0.8121575342465753,0.8056673373574782,0.8086043360433605
1,0.47576595209351785,0.8837719298245614,0.49216973144892906,0.8407079646017699,0.8315068493150686,0.8246143527833669,0.8277439024390244
2,0.4149928847200709,0.9078947368421053,0.4349954022999608,0.8761061946902655,0.8702054794520548,0.8625083836351441,0.8660230352303524
3,0.36734881245062884,0.9144736842105263,0.3897249846098464,0.8761061946902655,0.8742105263157895,0.857645875251509,0.8645547945205478
4,0.3308141971990582,0.9210526315789473,0.35436447785104214,0.8938053097345132,0.889554794520548,0.8814553990610329,0.8851626016260162
5,0.30208825427303004,0.9254385964912281,0.32609711340059794,0.8938053097345132,0.889554794520548,0.8814553990610329,0.8851626016260162
6,0.2788428436700134,0.9276315789473685,0.30276026521802335,0.911504424778761,0.9089041095890411,0.9004024144869215,0.9043021680216802
7,0.2599419088018473,0.9320175438596491,0.28349090867396526,0.911504424778761,0.9089041095890411,0.9004024144869215,0.9043021680216802
8,0.24346242164014648,0.9407894736842105,0.26642311720401907,0.911504424778761,0.9089041095890411,0.9004024144869215,0.9043021680216802
9,0.22937825734192666,0.9495614035087719,0.2517457600379017,0.9203539823008849,0.9164972899728998,0.9123071763916835,0.9143146010615891
10,0.2173510088132303,0.9517543859649122,0.23911473686864204,0.9292035398230089,0.9242119382964453,0.9242119382964453,0.9242119382964453
11,0.2065800720938836,0.9517543859649122,0.22778522032659376,0.9292035398230089,0.9242119382964453,0.9242119382964453,0.9242119382964453
12,0.1970622267590831,0.9539473684210527,0.21770616735960574,0.9292035398230089,0.9242119382964453,0.9242119382964453,0.9242119382964453
13,0.18851337006403932,0.9539473684210527,0.20861335658662175,0.9292035398230089,0.9242119382964453,0.9242119382964453,0.9242119382964453
14,0.180927643395617,0.956140350877193,0.20052170437125816,0.9292035398230089,0.9242119382964453,0.9242119382964453,0.9242119382964453
15,0.17409189912365106,0.9583333333333334,0.19320495346123095,0.9292035398230089,0.9242119382964453,0.9242119382964453,0.9242119382964453
16,0.1678565929747103,0.9627192982456141,0.18649420573038428,0.9292035398230089,0.9242119382964453,0.9242119382964453,0.9242119382964453
17,0.16217002707481465,0.9649122807017544,0.18038717776755098,0.9292035398230089,0.9242119382964453,0.9242119382964453,0.9242119382964453
18,0.15698679810429228,0.9671052631578947,0.1748078044152409,0.9292035398230089,0.9242119382964453,0.9242119382964453,0.9242119382964453
19,0.15222670841991315,0.9671052631578947,0.16968228325753804,0.9292035398230089,0.9242119382964453,0.9242119382964453,0.9242119382964453
20,0.14777458105131078,0.9692982456140351,0.16486714381701428,0.9292035398230089,0.9242119382964453,0.9242119382964453,0.9242119382964453
21,0.14374506988474717,0.9692982456140351,0.16049347459840652,0.9292035398230089,0.9242119382964453,0.9242119382964453,0.9242119382964453
22,0.1399903545315293,0.9714912280701754,0.15639943414209836,0.9292035398230089,0.9242119382964453,0.9242119382964453,0.9242119382964453
23,0.1365280797486025,0.9714912280701754,0.1525924057738204,0.9292035398230089,0.9242119382964453,0.9242119382964453,0.9242119382964453
24,0.13333332454104593,0.9736842105263158,0.1490397867213966,0.9292035398230089,0.9242119382964453,0.9242119382964453,0.9242119382964453
25,0.1303732226582317,0.9736842105263158,0.14572152182289455,0.9292035398230089,0.9242119382964453,0.9242119382964453,0.9242119382964453
26,0.12760694994196395,0.9736842105263158,0.14261666416245378,0.9292035398230089,0.9242119382964453,0.9242119382964453,0.9242119382964453
27,0.1250134340355832,0.9714912280701754,0.13961605682783967,0.9292035398230089,0.9242119382964453,0.9242119382964453,0.9242119382964453
28,0.12257226756859066,0.9714912280701754,0.13680315122055553,0.9292035398230089,0.9242119382964453,0.9242119382964453,0.9242119382964453
29,0.12029322810442644,0.9714912280701754,0.13411644975511366,0.9292035398230089,0.9242119382964453,0.9242119382964453,0.9242119382964453
30,0.11814994067735705,0.9714912280701754,0.13155906133066378,0.9380530973451328,0.9356368563685638,0.9312541918175721,0.9333558008256804
31,0.11613647363583918,0.9714912280701754,0.12915023307956786,0.9469026548672567,0.9431589537223339,0.9431589537223339,0.9431589537223339
32,0.11420404800924326,0.9714912280701754,0.12682845729723508,0.9469026548672567,0.9431589537223339,0.9431589537223339,0.9431589537223339
33,0.1123728640383329,0.9714912280701754,0.12472060641043987,0.9469026548672567,0.9431589537223339,0.9431589537223339,0.9431589537223339
34,0.11063928889714676,0.9714912280701754,0.12255889758905361,0.9469026548672567,0.9431589537223339,0.9431589537223339,0.9431589537223339
35,0.10901629906686003,0.9714912280701754,0.12061205812478534,0.9557522123893806,0.9547764227642277,0.9502012072434608,0.9523970005897716
36,0.10745339954612237,0.9714912280701754,0.11870900502906367,0.9557522123893806,0.9547764227642277,0.9502012072434608,0.9523970005897716
37,0.1059600112367824,0.9714912280701754,0.11688376785297273,0.9557522123893806,0.9547764227642277,0.9502012072434608,0.9523970005897716
38,0.10454053442741386,0.9714912280701754,0.1151357147866139,0.9557522123893806,0.9547764227642277,0.9502012072434608,0.9523970005897716
39,0.1031671824821944,0.9714912280701754,0.11347845981688603,0.9646017699115044,0.9621059691482227,0.9621059691482227,0.9621059691482227
40,0.10183193972961296,0.9714912280701754,0.11179390273194072,0.9646017699115044,0.9621059691482227,0.9621059691482227,0.9621059691482227
41,0.1005804955593319,0.9714912280701754,0.11022396177055838,0.9734513274336283,0.9696013289036545,0.9740107310529846,0.9717146433041302
42,0.09937854091295252,0.9714912280701754,0.10870441860032037,0.9734513274336283,0.9696013289036545,0.9740107310529846,0.9717146433041302
43,0.09820275512707434,0.9714912280701754,0.10726059754858272,0.9734513274336283,0.9696013289036545,0.9740107310529846,0.9717146433041302
44,0.09706343376972558,0.9692982456140351,0.10592915367081401,0.9734513274336283,0.9696013289036545,0.9740107310529846,0.9717146433041302
45,0.09598604728812105,0.9692982456140351,0.10455876658908356,0.9734513274336283,0.9696013289036545,0.9740107310529846,0.9717146433041302
46,0.09494424947038108,0.9692982456140351,0.10325689111888023,0.9734513274336283,0.9696013289036545,0.9740107310529846,0.9717146433041302
47,0.09391493018822765,0.9692982456140351,0.10189006443426424,0.9734513274336283,0.9696013289036545,0.9740107310529846,0.9717146433041302
48,0.0929283676005584,0.9692982456140351,0.10059760772252382,0.9734513274336283,0.9696013289036545,0.9740107310529846,0.9717146433041302
49,0.09198045762212458,0.9692982456140351,0.09940162683354248,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
50,0.09105328495480056,0.9692982456140351,0.09834140063386188,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
51,0.09014101934541532,0.9692982456140351,0.09718348481828055,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
52,0.08929224880573855,0.9692982456140351,0.09620046220468177,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
53,0.08840802609295648,0.9692982456140351,0.09492643501109202,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
54,0.08757107891740405,0.9692982456140351,0.09377104225559003,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
55,0.08674559557943497,0.9714912280701754,0.09279213857557601,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
56,0.0859413441578293,0.9714912280701754,0.09185320656232002,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
57,0.08515450042890889,0.9714912280701754,0.09093171272209338,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
58,0.0843873470599502,0.9714912280701754,0.09004262525115612,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
59,0.08363849930939302,0.9714912280701754,0.0891720515517085,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
60,0.08289905420913612,0.9714912280701754,0.0882671136780257,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
61,0.08218024321364369,0.9714912280701754,0.08745909432765539,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
62,0.08147439219096803,0.9714912280701754,0.08666286251985776,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
63,0.08078073042173725,0.9714912280701754,0.08589202008275111,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
64,0.08011682402923195,0.9714912280701754,0.08517793375134973,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
65,0.07944593928438151,0.9714912280701754,0.08446019634939683,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
66,0.07879253087112346,0.9714912280701754,0.08402734975522143,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
67,0.07816552627248627,0.9714912280701754,0.08329821177211151,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
68,0.07753320198734213,0.9714912280701754,0.0824892457144326,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
69,0.07691798891955823,0.9714912280701754,0.08182339406328075,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
70,0.07631861248889854,0.9714912280701754,0.08120824434042762,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
71,0.07574955081596872,0.9714912280701754,0.08057107297315476,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
72,0.07519816883524848,0.9736842105263158,0.07995730697502779,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
73,0.07466117951271813,0.9736842105263158,0.07935177278497715,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
74,0.07413598620259408,0.9736842105263158,0.07876653064119675,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
75,0.07362202119285732,0.9736842105263158,0.07826970331175095,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
