epoch,train_loss,train_acc,val_loss,val_acc,val_prec,val_rec,val_f1
0,0.08228417887443613,0.9714912280701754,0.07267012964135572,0.9911504424778761,0.9930555555555556,0.9880952380952381,0.9904794001179543
1,0.06012074966222031,0.9824561403508771,0.06063307030657369,0.9911504424778761,0.9930555555555556,0.9880952380952381,0.9904794001179543
2,0.050360907548448935,0.9846491228070176,0.06655609589722512,0.9911504424778761,0.9930555555555556,0.9880952380952381,0.9904794001179543
3,0.04526850911937675,0.9912280701754386,0.07511553303746105,0.9734513274336283,0.9797297297297297,0.9642857142857143,0.9711366538952746
4,0.038494292540682186,0.9912280701754386,0.07292955352734048,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
5,0.032989461504320555,0.993421052631579,0.07769784406243675,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
6,0.029159837487121115,0.993421052631579,0.0894216225502377,0.9646017699115044,0.9669520547945205,0.9572434607645876,0.9617208672086721
7,0.023837724719488782,0.9956140350877193,0.080287796903979,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
8,0.020802462068746464,0.9956140350877193,0.0938035279299878,0.9734513274336283,0.9696013289036545,0.9740107310529846,0.9717146433041302
9,0.024263700866753408,0.993421052631579,0.06155288728829041,0.9911504424778761,0.9930555555555556,0.9880952380952381,0.9904794001179543
10,0.026816484355895218,0.993421052631579,0.148004173969198,0.9557522123893806,0.9601524601524601,0.9453386988598256,0.9518944231587909
11,0.015036805034374575,0.9956140350877193,0.07535365097896798,0.9823008849557522,0.9863013698630136,0.9761904761904762,0.9808604336043361
12,0.01112217899483888,0.9956140350877193,0.07947819997651323,0.9823008849557522,0.9863013698630136,0.9761904761904762,0.9808604336043361
13,0.009640249278439726,0.9956140350877193,0.08838599778266791,0.9734513274336283,0.9739159891598916,0.9691482226693494,0.971438200353863
14,0.007570210627637597,0.9978070175438597,0.0869089790989712,0.9734513274336283,0.9739159891598916,0.9691482226693494,0.971438200353863
15,0.006546415472175248,1.0,0.07840730533342348,0.9823008849557522,0.9863013698630136,0.9761904761904762,0.9808604336043361
16,0.005050253344699729,1.0,0.08731965178259371,0.9823008849557522,0.9863013698630136,0.9761904761904762,0.9808604336043361
