epoch,train_loss,train_acc,val_loss,val_acc,val_prec,val_rec,val_f1
0,0.1003863812724673,0.9692982456140351,0.08822355616611423,0.9646017699115044,0.9669520547945205,0.9572434607645876,0.9617208672086721
1,0.06650175347832248,0.9824561403508771,0.08552859171123453,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
2,0.05536885360896118,0.9802631578947368,0.09346095700400309,0.9823008849557522,0.9863013698630136,0.9761904761904762,0.9808604336043361
3,0.04470520018012088,0.9846491228070176,0.08034459815498396,0.9734513274336283,0.9739159891598916,0.9691482226693494,0.971438200353863
4,0.04680791378953763,0.9912280701754386,0.08949303615057987,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
5,0.029844666205497226,0.9912280701754386,0.08515248242022837,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
6,0.04953477342953909,0.9824561403508771,0.08940447017589613,0.9823008849557522,0.9863013698630136,0.9761904761904762,0.9808604336043361
7,0.05388919004520903,0.9780701754385965,0.16614673858990897,0.9469026548672567,0.9535087719298245,0.9334339369550637,0.9419520547945206
8,0.1016378611873955,0.9758771929824561,0.14903128127358045,0.9646017699115044,0.9733333333333334,0.9523809523809523,0.9613013698630137
9,0.04762396281807198,0.9780701754385965,0.09836690538108521,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9810529845741114
10,0.06863605110291629,0.9714912280701754,0.1956251800131421,0.9557522123893806,0.9508305647840531,0.9550637156270958,0.9528577388402169
11,0.04519548067235085,0.9802631578947368,0.17048680236979163,0.9646017699115044,0.9621059691482227,0.9621059691482227,0.9621059691482227
12,0.04195038937673757,0.9912280701754386,0.16991558082284763,0.9646017699115044,0.9621059691482227,0.9621059691482227,0.9621059691482227
13,0.041686368320855635,0.9824561403508771,0.18258942625966262,0.9557522123893806,0.9547764227642277,0.9502012072434608,0.9523970005897716
14,0.036155092068810214,0.9912280701754386,0.24604474076986088,0.9557522123893806,0.9601524601524601,0.9453386988598256,0.9518944231587909
15,0.0679407181610486,0.9802631578947368,0.11556331077642679,0.9646017699115044,0.9621059691482227,0.9621059691482227,0.9621059691482227
16,0.03892558349531508,0.9868421052631579,0.13925413059963954,0.9734513274336283,0.9739159891598916,0.9691482226693494,0.971438200353863
17,0.029609937717793487,0.9890350877192983,0.11249083772662397,0.9734513274336283,0.9739159891598916,0.9691482226693494,0.971438200353863
18,0.025706322143943527,0.9890350877192983,0.09640952503795074,0.9823008849557522,0.9863013698630136,0.9761904761904762,0.9808604336043361
